#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 10 07 00 253 12.4 14.1 99.00 99.00 99.00 999  993.8   1.4 999.0  -4.4 99.0 99.00
2019 01 10 08 00 259 10.8 12.0 99.00 99.00 99.00 999  993.9   1.3 999.0  -4.3 99.0 99.00
2019 01 10 09 00 270  9.8 11.1 99.00 99.00 99.00 999  993.8   1.4 999.0  -4.1 99.0 99.00
2019 01 10 10 00 284 11.2 13.1 99.00 99.00 99.00 999  993.8   1.1 999.0  -4.5 99.0 99.00
2019 01 10 11 00 294 12.3 14.7 99.00 99.00 99.00 999  994.5   0.3 999.0  -5.9 99.0 99.00
2019 01 10 12 00 293 11.0 12.6 99.00 99.00 99.00 999  995.0   0.2 999.0  -4.9 99.0 99.00
2019 01 10 13 00 299 10.6 13.9 99.00 99.00 99.00 999  995.9   0.1 999.0  -4.5 99.0 99.00
2019 01 10 14 00 301 12.3 13.3 99.00 99.00 99.00 999  996.6  -0.5 999.0  -4.6 99.0 99.00
2019 01 10 15 00 295 12.3 13.3 99.00 99.00 99.00 999  996.8  -0.2 999.0  -5.7 99.0 99.00
2019 01 10 16 00 299 10.2 13.2 99.00 99.00 99.00 999  997.0   0.4 999.0  -5.9 99.0 99.00
2019 01 10 17 00 301 12.5 13.8 99.00 99.00 99.00 999  996.6  -0.1 999.0  -6.3 99.0 99.00
2019 01 10 18 00 307 10.8 12.0 99.00 99.00 99.00 999  997.3   0.2 999.0  -6.4 99.0 99.00
2019 01 10 19 00 312 12.6 14.5 99.00 99.00 99.00 999  998.0   0.0 999.0  -7.4 99.0 99.00
2019 01 10 20 00 313 14.7 15.9 99.00 99.00 99.00 999  999.2  -0.5 999.0  -8.3 99.0 99.00
2019 01 10 21 00 302 11.3 14.3 99.00 99.00 99.00 999 1000.6  -1.4 999.0  -7.6 99.0 99.00
2019 01 10 22 00 305 15.6 18.1 99.00 99.00 99.00 999 1001.1  -2.2 999.0  -8.7 99.0 99.00
2019 01 10 23 00 299 16.8 20.7 99.00 99.00 99.00 999 1001.6  -2.3 999.0  -8.4 99.0 99.00
2019 01 11 00 00 296 16.2 18.4 99.00 99.00 99.00 999 1002.7  -3.2 999.0 -10.5 99.0 99.00
2019 01 11 01 00 308 14.8 16.6 99.00 99.00 99.00 999 1004.4  -3.5 999.0 -10.1 99.0 99.00
2019 01 11 02 00 301 13.6 15.5 99.00 99.00 99.00 999 1005.4  -4.3 999.0 -10.9 99.0 99.00
2019 01 11 03 00 304 13.3 14.9 99.00 99.00 99.00 999 1006.0  -4.7 999.0 -10.2 99.0 99.00
2019 01 11 04 00 295 14.3 16.3 99.00 99.00 99.00 999 1006.1  -4.9 999.0 -10.2 99.0 99.00
2019 01 11 05 00 302 15.7 18.8 99.00 99.00 99.00 999 1006.2  -5.0 999.0 -10.8 99.0 99.00
2019 01 11 06 00 297 16.8 19.8 99.00 99.00 99.00 999 1006.4  -5.2 999.0 -10.5 99.0 99.00
2019 01 11 07 00 298 17.5 21.5 99.00 99.00 99.00 999 1007.3  -5.3 999.0 -10.4 99.0 99.00
2019 01 11 08 00 297 19.9 22.9 99.00 99.00 99.00 999 1007.4  -5.9 999.0 -12.2 99.0 99.00
2019 01 11 09 00 293 17.7 20.0 99.00 99.00 99.00 999 1008.3  -5.8 999.0 -11.0 99.0 99.00
2019 01 11 10 00 291 20.7 23.2 99.00 99.00 99.00 999 1008.2  -6.7 999.0 -13.1 99.0 99.00
2019 01 11 11 00 293 19.5 21.2 99.00 99.00 99.00 999 1009.4  -7.0 999.0 -12.7 99.0 99.00
2019 01 11 13 00 297 17.7 19.8 99.00 99.00 99.00 999 1012.9  -7.3 999.0 -13.3 99.0 99.00
2019 01 11 14 00 291 13.9 15.8 99.00 99.00 99.00 999 1014.6  -7.1 999.0 -13.5 99.0 99.00
2019 01 11 15 00 284 14.0 16.2 99.00 99.00 99.00 999 1014.9  -6.4 999.0 -12.4 99.0 99.00
2019 01 11 16 00 282 13.0 13.8 99.00 99.00 99.00 999 1015.3  -5.6 999.0 -11.8 99.0 99.00
2019 01 11 17 00 287 14.4 16.5 99.00 99.00 99.00 999 1015.0  -5.2 999.0 -12.5 99.0 99.00
2019 01 11 18 00 280 15.5 17.1 99.00 99.00 99.00 999 1015.1  -5.0 999.0 -11.9 99.0 99.00
2019 01 11 19 00 286 15.9 18.6 99.00 99.00 99.00 999 1015.8  -5.3 999.0 -13.9 99.0 99.00
2019 01 11 20 00 299 16.8 19.6 99.00 99.00 99.00 999 1016.9  -4.9 999.0 -13.2 99.0 99.00
2019 01 11 21 00 304 18.3 20.4 99.00 99.00 99.00 999 1017.2  -5.4 999.0 -14.0 99.0 99.00
2019 01 11 22 00 288 17.8 20.3 99.00 99.00 99.00 999 1018.2  -6.6 999.0 -16.7 99.0 99.00
2019 01 11 23 00 302 17.3 21.0 99.00 99.00 99.00 999 1019.8  -7.3 999.0 -15.6 99.0 99.00
2019 01 12 00 00 295 16.2 19.5 99.00 99.00 99.00 999 1020.7  -8.6 999.0 -16.0 99.0 99.00
2019 01 12 01 00 294 15.8 17.7 99.00 99.00 99.00 999 1021.5  -9.5 999.0 -16.1 99.0 99.00
2019 01 12 02 00 292 19.2 21.0 99.00 99.00 99.00 999 1021.9 -10.5 999.0 -18.5 99.0 99.00
2019 01 12 03 00 295 20.3 22.9 99.00 99.00 99.00 999 1022.4 -10.9 999.0 -18.5 99.0 99.00
2019 01 12 04 00 285 18.9 21.5 99.00 99.00 99.00 999 1023.6 -11.0 999.0 -17.8 99.0 99.00
2019 01 12 05 00 281 14.8 18.5 99.00 99.00 99.00 999 1024.9 -11.4 999.0 -18.9 99.0 99.00
2019 01 12 06 00 280 16.4 18.8 99.00 99.00 99.00 999 1025.5 -11.3 999.0 -18.3 99.0 99.00
2019 01 12 07 00 285 17.0 18.8 99.00 99.00 99.00 999 1025.7 -11.5 999.0 -18.3 99.0 99.00
2019 01 12 08 00 293 16.4 19.2 99.00 99.00 99.00 999 1026.3 -11.4 999.0 -18.8 99.0 99.00
2019 01 12 09 00 280 15.1 17.0 99.00 99.00 99.00 999 1027.0 -11.2 999.0 -17.6 99.0 99.00
2019 01 12 10 00 278 14.5 16.4 99.00 99.00 99.00 999 1027.5 -11.4 999.0 -16.9 99.0 99.00
2019 01 12 11 00 282 14.1 15.4 99.00 99.00 99.00 999 1028.5 -11.5 999.0 -17.1 99.0 99.00
2019 01 12 12 00 286 15.7 18.1 99.00 99.00 99.00 999 1028.3 -11.4 999.0 -17.3 99.0 99.00
2019 01 12 13 00 285 15.3 16.9 99.00 99.00 99.00 999 1029.0 -10.9 999.0 -16.8 99.0 99.00
2019 01 12 14 00 287 14.3 17.1 99.00 99.00 99.00 999 1029.2 -10.8 999.0 -17.8 99.0 99.00
2019 01 12 15 00 292 15.1 17.3 99.00 99.00 99.00 999 1029.3 -10.0 999.0 -16.9 99.0 99.00
2019 01 12 16 00 301 16.2 17.4 99.00 99.00 99.00 999 1028.4  -9.2 999.0 -18.1 99.0 99.00
2019 01 12 17 00 289 15.5 17.8 99.00 99.00 99.00 999 1027.7  -8.0 999.0 -17.7 99.0 99.00
2019 01 12 18 00 291 13.5 15.1 99.00 99.00 99.00 999 1028.0  -6.7 999.0 -16.3 99.0 99.00
2019 01 12 19 00 288 14.4 16.0 99.00 99.00 99.00 999 1027.9  -6.3 999.0 -16.4 99.0 99.00
2019 01 12 20 00 284 13.3 14.7 99.00 99.00 99.00 999 1028.5  -5.8 999.0 -16.9 99.0 99.00
2019 01 12 21 00 296 13.8 15.5 99.00 99.00 99.00 999 1028.9  -5.6 999.0 -16.1 99.0 99.00
2019 01 12 22 00 303 10.7 12.9 99.00 99.00 99.00 999 1030.1  -6.1 999.0 -16.5 99.0 99.00
2019 01 12 23 00 285 11.5 13.8 99.00 99.00 99.00 999 1030.2  -6.3 999.0 -16.0 99.0 99.00
2019 01 13 00 00 298 11.0 13.8 99.00 99.00 99.00 999 1030.8  -6.7 999.0 -15.4 99.0 99.00
2019 01 13 01 00 309  9.4 12.1 99.00 99.00 99.00 999 1031.2  -7.3 999.0 -16.5 99.0 99.00
2019 01 13 02 00 303  7.2  8.3 99.00 99.00 99.00 999 1031.2  -7.6 999.0 -15.3 99.0 99.00
2019 01 13 03 00 311  9.1 10.6 99.00 99.00 99.00 999 1031.4  -8.2 999.0 -16.3 99.0 99.00
2019 01 13 04 00 307  7.6  8.6 99.00 99.00 99.00 999 1030.9  -8.4 999.0 -14.6 99.0 99.00
2019 01 13 05 00 303  7.8  9.3 99.00 99.00 99.00 999 1030.7  -8.9 999.0 -15.0 99.0 99.00
2019 01 13 06 00 306  7.5  8.2 99.00 99.00 99.00 999 1031.0  -9.1 999.0 -15.1 99.0 99.00
2019 01 13 07 00 310  5.1  6.2 99.00 99.00 99.00 999 1031.6  -8.8 999.0 -13.6 99.0 99.00
2019 01 13 08 00 316  4.2  5.0 99.00 99.00 99.00 999 1030.9  -8.6 999.0 -13.0 99.0 99.00
2019 01 13 09 00 317  4.7  5.6 99.00 99.00 99.00 999 1030.8  -8.5 999.0 -12.1 99.0 99.00
2019 01 13 10 00 314  4.7  5.8 99.00 99.00 99.00 999 1031.1  -8.6 999.0 -11.9 99.0 99.00
2019 01 13 11 00 316  5.4  6.4 99.00 99.00 99.00 999 1031.5  -9.2 999.0 -12.5 99.0 99.00
2019 01 13 12 00 343  4.6  6.0 99.00 99.00 99.00 999 1031.6  -8.9 999.0 -13.2 99.0 99.00
2019 01 13 13 00 342  5.1  6.3 99.00 99.00 99.00 999 1031.5  -9.0 999.0 -12.8 99.0 99.00
2019 01 13 14 00 354  4.3  4.9 99.00 99.00 99.00 999 1031.8  -8.4 999.0 -12.1 99.0 99.00
2019 01 13 15 00 344  3.2  3.9 99.00 99.00 99.00 999 1032.3  -7.8 999.0 -11.4 99.0 99.00
2019 01 13 16 00 352  2.4  3.1 99.00 99.00 99.00 999 1031.7  -6.9 999.0 -12.9 99.0 99.00
2019 01 13 17 00 333  3.0  3.7 99.00 99.00 99.00 999 1030.7  -6.4 999.0 -13.4 99.0 99.00
2019 01 13 18 00   8  2.3  2.7 99.00 99.00 99.00 999 1030.0  -5.9 999.0 -13.5 99.0 99.00
2019 01 13 19 00  64  2.4  3.1 99.00 99.00 99.00 999 1029.7  -5.4 999.0 -12.6 99.0 99.00
2019 01 13 20 00  87  2.4  2.9 99.00 99.00 99.00 999 1029.6  -4.8 999.0 -11.4 99.0 99.00
2019 01 13 21 00  64  2.0  2.7 99.00 99.00 99.00 999 1029.6  -4.6 999.0 -10.9 99.0 99.00
2019 01 13 22 00  34  1.3  1.9 99.00 99.00 99.00 999 1029.4  -4.4 999.0 -10.3 99.0 99.00
2019 01 13 23 00  41  3.4  4.3 99.00 99.00 99.00 999 1029.1  -3.9 999.0  -9.8 99.0 99.00
2019 01 14 00 00  31  2.4  3.1 99.00 99.00 99.00 999 1029.3  -3.4 999.0  -9.7 99.0 99.00
2019 01 14 01 00  48  3.9  4.9 99.00 99.00 99.00 999 1029.0  -3.2 999.0  -9.5 99.0 99.00
2019 01 14 02 00  39  4.4  5.5 99.00 99.00 99.00 999 1028.7  -3.0 999.0  -8.6 99.0 99.00
2019 01 14 03 00  53  3.8  4.3 99.00 99.00 99.00 999 1028.6  -2.8 999.0  -8.1 99.0 99.00
2019 01 14 04 00  23  4.1  4.8 99.00 99.00 99.00 999 1028.2  -2.7 999.0  -6.4 99.0 99.00
2019 01 14 05 00  10  4.8  5.9 99.00 99.00 99.00 999 1027.5  -2.9 999.0  -6.9 99.0 99.00
2019 01 14 06 00   7  8.2  9.1 99.00 99.00 99.00 999 1027.1  -3.4 999.0  -7.4 99.0 99.00
2019 01 14 07 00  14  8.9  9.6 99.00 99.00 99.00 999 1027.1  -3.8 999.0  -6.9 99.0 99.00
2019 01 14 08 00  13  9.4 11.1 99.00 99.00 99.00 999 1026.8  -4.6 999.0  -6.6 99.0 99.00
2019 01 14 09 00   8  8.8  9.8 99.00 99.00 99.00 999 1025.9  -5.0 999.0  -7.8 99.0 99.00
2019 01 14 10 00   7  9.2 10.4 99.00 99.00 99.00 999 1025.1  -5.5 999.0  -7.3 99.0 99.00
2019 01 14 11 00  10  9.7 10.7 99.00 99.00 99.00 999 1025.5  -6.1 999.0  -8.6 99.0 99.00
2019 01 14 12 00   8  9.6 10.8 99.00 99.00 99.00 999 1025.4  -6.0 999.0  -7.4 99.0 99.00
2019 01 14 13 00  10  9.5 10.1 99.00 99.00 99.00 999 1025.5  -5.9 999.0  -7.1 99.0 99.00
2019 01 14 14 00  17  7.7  8.4 99.00 99.00 99.00 999 1025.7  -6.0 999.0  -6.7 99.0 99.00
2019 01 14 15 00  25  7.6  8.6 99.00 99.00 99.00 999 1025.7  -6.1 999.0  -6.7 99.0 99.00
2019 01 14 16 00  21  6.7  7.4 99.00 99.00 99.00 999 1024.9  -5.9 999.0  -6.8 99.0 99.00
2019 01 14 17 00   7  5.4  6.3 99.00 99.00 99.00 999 1023.6  -5.6 999.0  -7.7 99.0 99.00
2019 01 14 18 00 360  1.1  2.0 99.00 99.00 99.00 999 1022.6  -4.7 999.0  -9.9 99.0 99.00
2019 01 14 19 00  36  2.0  2.7 99.00 99.00 99.00 999 1021.7  -4.0 999.0  -9.6 99.0 99.00
2019 01 14 20 00  21  2.1  2.4 99.00 99.00 99.00 999 1021.0  -3.2 999.0  -9.3 99.0 99.00
2019 01 14 21 00   7  2.0  2.6 99.00 99.00 99.00 999 1020.3  -2.7 999.0  -8.5 99.0 99.00
2019 01 14 22 00  22  2.4  2.8 99.00 99.00 99.00 999 1019.9  -2.4 999.0  -8.1 99.0 99.00
2019 01 14 23 00  23  2.3  2.8 99.00 99.00 99.00 999 1019.7  -2.0 999.0  -8.4 99.0 99.00
2019 01 15 00 00 343  2.3  3.0 99.00 99.00 99.00 999 1019.3  -1.4 999.0  -8.2 99.0 99.00
2019 01 15 01 00   2  3.2  4.2 99.00 99.00 99.00 999 1018.8  -1.3 999.0 -10.2 99.0 99.00
2019 01 15 02 00 345  4.1  4.4 99.00 99.00 99.00 999 1018.6  -1.5 999.0 -10.0 99.0 99.00
2019 01 15 03 00 325  5.1  5.7 99.00 99.00 99.00 999 1018.4  -1.9 999.0  -8.0 99.0 99.00
2019 01 15 04 00 322  3.8  4.2 99.00 99.00 99.00 999 1017.9  -2.4 999.0  -8.5 99.0 99.00
2019 01 15 05 00 310  6.0  6.3 99.00 99.00 99.00 999 1017.3  -3.2 999.0  -8.3 99.0 99.00
2019 01 15 06 00 315  6.1  6.5 99.00 99.00 99.00 999 1016.9  -3.1 999.0  -8.5 99.0 99.00
2019 01 15 07 00 307  4.4  5.1 99.00 99.00 99.00 999 1016.7  -3.6 999.0  -7.7 99.0 99.00
2019 01 15 08 00 303  4.8  5.2 99.00 99.00 99.00 999 1016.6  -3.9 999.0 -10.4 99.0 99.00
2019 01 15 09 00 308  5.1  5.7 99.00 99.00 99.00 999 1016.2  -4.0 999.0  -9.9 99.0 99.00
2019 01 15 10 00 311  6.1  7.1 99.00 99.00 99.00 999 1016.0  -4.2 999.0 -12.6 99.0 99.00
2019 01 15 11 00 308  6.9  7.5 99.00 99.00 99.00 999 1016.4  -4.3 999.0 -12.7 99.0 99.00
2019 01 15 12 00 318  6.7  7.3 99.00 99.00 99.00 999 1016.9  -4.7 999.0 -12.6 99.0 99.00
2019 01 15 13 00 314  6.7  7.2 99.00 99.00 99.00 999 1017.5  -4.7 999.0 -10.8 99.0 99.00
2019 01 15 14 00 337  5.6  6.2 99.00 99.00 99.00 999 1018.1  -3.9 999.0 -11.5 99.0 99.00
2019 01 15 15 00 311  5.1  5.7 99.00 99.00 99.00 999 1018.6  -3.6 999.0 -10.5 99.0 99.00
2019 01 15 16 00 319  3.8  4.4 99.00 99.00 99.00 999 1018.3  -3.2 999.0 -12.3 99.0 99.00
2019 01 15 17 00 287  2.2  3.1 99.00 99.00 99.00 999 1017.5  -1.7 999.0 -11.4 99.0 99.00
2019 01 15 18 00 270  1.7  2.3 99.00 99.00 99.00 999 1017.0  -0.8 999.0 -14.1 99.0 99.00
2019 01 15 19 00 203  0.9  1.4 99.00 99.00 99.00 999 1017.0  -0.2 999.0 -12.0 99.0 99.00
2019 01 15 20 00 209  0.9  1.8 99.00 99.00 99.00 999 1017.2   0.4 999.0  -8.5 99.0 99.00
2019 01 15 21 00 272  2.9  3.5 99.00 99.00 99.00 999 1017.1   1.1 999.0  -6.8 99.0 99.00
2019 01 15 22 00 281  5.8  6.4 99.00 99.00 99.00 999 1017.4   0.7 999.0  -6.6 99.0 99.00
2019 01 15 23 00 283  6.6  7.3 99.00 99.00 99.00 999 1017.8  -0.1 999.0  -5.9 99.0 99.00
2019 01 16 00 00 288  6.9  7.8 99.00 99.00 99.00 999 1018.1  -0.6 999.0  -5.5 99.0 99.00
2019 01 16 01 00 302  5.2  5.9 99.00 99.00 99.00 999 1018.1  -1.0 999.0  -5.9 99.0 99.00
2019 01 16 02 00 310  3.8  4.5 99.00 99.00 99.00 999 1018.1  -1.1 999.0  -5.6 99.0 99.00
2019 01 16 03 00 302  3.0  3.6 99.00 99.00 99.00 999 1018.2  -1.2 999.0  -5.5 99.0 99.00
2019 01 16 04 00 280  1.3  2.2 99.00 99.00 99.00 999 1018.1  -1.3 999.0  -5.5 99.0 99.00
2019 01 16 05 00 261  2.6  3.0 99.00 99.00 99.00 999 1017.2  -1.2 999.0  -5.5 99.0 99.00
2019 01 16 06 00 260  4.2  4.7 99.00 99.00 99.00 999 1016.7  -1.0 999.0  -5.3 99.0 99.00
2019 01 16 07 00 239  5.5  6.1 99.00 99.00 99.00 999 1016.2  -0.8 999.0  -5.3 99.0 99.00
2019 01 16 08 00 230  7.3  7.7 99.00 99.00 99.00 999 1015.7  -1.0 999.0  -5.4 99.0 99.00
2019 01 16 10 00 214  8.5  9.3 99.00 99.00 99.00 999 1014.6  -0.8 999.0  -4.6 99.0 99.00
2019 01 16 11 00 225  9.0  9.7 99.00 99.00 99.00 999 1014.7  -0.4 999.0  -4.7 99.0 99.00
2019 01 16 12 00 215  9.8 10.3 99.00 99.00 99.00 999 1014.6  -0.9 999.0  -4.7 99.0 99.00
2019 01 16 15 00 229 12.6 13.6 99.00 99.00 99.00 999 1013.3  -0.2 999.0  -5.8 99.0 99.00
2019 01 16 16 00 251  9.6 10.8 99.00 99.00 99.00 999 1013.0   0.2 999.0  -5.7 99.0 99.00
2019 01 16 17 00 231  9.6 10.9 99.00 99.00 99.00 999 1011.8   0.4 999.0  -5.8 99.0 99.00
2019 01 16 18 00 245  9.6 10.3 99.00 99.00 99.00 999 1011.1   1.2 999.0  -5.8 99.0 99.00
2019 01 16 19 00 268 11.6 12.9 99.00 99.00 99.00 999 1011.2   2.1 999.0  -5.2 99.0 99.00
2019 01 16 20 00 248  9.8 11.0 99.00 99.00 99.00 999 1011.3   2.1 999.0  -5.8 99.0 99.00
2019 01 16 21 00 254 10.3 11.7 99.00 99.00 99.00 999 1011.7   2.7 999.0  -5.7 99.0 99.00
2019 01 16 22 00 246  8.9 10.0 99.00 99.00 99.00 999 1012.0   3.1 999.0  -5.5 99.0 99.00
2019 01 16 23 00 237 10.8 11.8 99.00 99.00 99.00 999 1012.9   2.8 999.0  -4.5 99.0 99.00
2019 01 17 00 00 237 10.6 11.4 99.00 99.00 99.00 999 1013.8   2.5 999.0  -4.4 99.0 99.00
2019 01 17 01 00 244  9.9 11.1 99.00 99.00 99.00 999 1014.5   2.4 999.0  -4.1 99.0 99.00
2019 01 17 02 00 267  8.9  9.7 99.00 99.00 99.00 999 1015.4   2.3 999.0  -4.5 99.0 99.00
2019 01 17 03 00 314 11.1 13.6 99.00 99.00 99.00 999 1017.2   1.1 999.0  -5.1 99.0 99.00
2019 01 17 04 00 317 12.6 14.4 99.00 99.00 99.00 999 1019.0  -1.1 999.0 -10.7 99.0 99.00
2019 01 17 05 00 309 11.7 13.4 99.00 99.00 99.00 999 1019.8  -2.5 999.0 -13.8 99.0 99.00
2019 01 17 06 00 307 13.5 15.5 99.00 99.00 99.00 999 1021.1  -4.2 999.0 -18.5 99.0 99.00
2019 01 17 07 00 295  9.7 10.9 99.00 99.00 99.00 999 1022.7  -5.9 999.0 -17.6 99.0 99.00
2019 01 17 08 00 299 12.7 13.7 99.00 99.00 99.00 999 1023.6  -7.4 999.0 -19.1 99.0 99.00
2019 01 17 09 00 303 12.5 14.0 99.00 99.00 99.00 999 1024.4  -8.8 999.0 -21.6 99.0 99.00
2019 01 17 10 00 305 11.1 12.7 99.00 99.00 99.00 999 1025.1  -9.2 999.0 -19.7 99.0 99.00
2019 01 17 11 00 304  9.1 10.7 99.00 99.00 99.00 999 1026.4  -9.2 999.0 -17.6 99.0 99.00
2019 01 17 12 00 309 10.7 12.3 99.00 99.00 99.00 999 1026.8 -10.1 999.0 -21.3 99.0 99.00
2019 01 17 13 00 317 11.8 12.9 99.00 99.00 99.00 999 1027.0 -10.1 999.0 -22.2 99.0 99.00
2019 01 17 14 00 313  8.1  9.8 99.00 99.00 99.00 999 1028.0  -9.6 999.0 -20.5 99.0 99.00
2019 01 17 15 00 306  5.6  7.6 99.00 99.00 99.00 999 1029.2  -8.8 999.0 -20.9 99.0 99.00
2019 01 17 16 00 284  4.7  5.6 99.00 99.00 99.00 999 1028.9  -7.7 999.0 -22.1 99.0 99.00
2019 01 17 17 00 294  7.1  8.0 99.00 99.00 99.00 999 1028.1  -6.9 999.0 -23.9 99.0 99.00
2019 01 17 18 00 295  4.1  4.9 99.00 99.00 99.00 999 1027.4  -5.8 999.0 -21.3 99.0 99.00
2019 01 17 19 00 288  2.4  4.4 99.00 99.00 99.00 999 1027.1  -5.0 999.0 -22.1 99.0 99.00
2019 01 17 20 00 317  2.6  3.5 99.00 99.00 99.00 999 1027.6  -4.4 999.0 -22.5 99.0 99.00
2019 01 17 21 00 282  2.0  2.6 99.00 99.00 99.00 999 1027.2  -4.4 999.0 -21.6 99.0 99.00
2019 01 17 22 00 264  2.2  3.3 99.00 99.00 99.00 999 1027.1  -4.1 999.0 -21.5 99.0 99.00
2019 01 17 23 00 303  1.2  2.0 99.00 99.00 99.00 999 1027.4  -4.1 999.0 -20.4 99.0 99.00
2019 01 18 00 00 311  0.7  1.6 99.00 99.00 99.00 999 1027.6  -3.9 999.0 -19.2 99.0 99.00
2019 01 18 01 00  17  0.1  0.2 99.00 99.00 99.00 999 1027.3  -3.7 999.0 -19.3 99.0 99.00
2019 01 18 02 00 198  1.9  3.2 99.00 99.00 99.00 999 1027.2  -3.1 999.0 -17.6 99.0 99.00
2019 01 18 03 00 999 99.0  0.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 01 18 04 00 141  4.9  6.0 99.00 99.00 99.00 999 1026.7  -2.3 999.0 -12.5 99.0 99.00
2019 01 18 05 00 153  4.9  6.2 99.00 99.00 99.00 999 1026.0  -2.1 999.0 -12.4 99.0 99.00
2019 01 18 06 00 162  5.8  7.0 99.00 99.00 99.00 999 1025.2  -2.0 999.0 -12.7 99.0 99.00
2019 01 18 07 00 158  4.4  5.1 99.00 99.00 99.00 999 1024.6  -1.7 999.0 -11.1 99.0 99.00
2019 01 18 08 00 164  5.7  6.8 99.00 99.00 99.00 999 1024.1  -1.3 999.0 -12.8 99.0 99.00
2019 01 18 09 00 199  6.5  8.1 99.00 99.00 99.00 999 1023.0  -1.1 999.0 -12.3 99.0 99.00
2019 01 18 10 00 211  4.5  5.5 99.00 99.00 99.00 999 1021.8  -1.1 999.0  -9.1 99.0 99.00
2019 01 18 11 00 197  3.4  4.3 99.00 99.00 99.00 999 1021.5  -1.0 999.0  -9.2 99.0 99.00
2019 01 18 12 00 197  4.5  5.2 99.00 99.00 99.00 999 1021.6  -0.6 999.0  -6.2 99.0 99.00
2019 01 18 13 00 188  4.2  4.7 99.00 99.00 99.00 999 1021.1  -0.2 999.0  -4.6 99.0 99.00
2019 01 18 14 00 182  4.0  5.6 99.00 99.00 99.00 999 1020.8   0.4 999.0  -4.0 99.0 99.00
2019 01 18 15 00 182  5.3  6.1 99.00 99.00 99.00 999 1020.5   1.0 999.0  -5.1 99.0 99.00
2019 01 18 16 00 184  6.2  7.0 99.00 99.00 99.00 999 1019.8   1.5 999.0  -4.4 99.0 99.00
2019 01 18 17 00 193  5.4  7.1 99.00 99.00 99.00 999 1018.1   1.7 999.0  -2.5 99.0 99.00
2019 01 18 18 00 181  6.3  7.2 99.00 99.00 99.00 999 1016.9   2.1 999.0  -2.5 99.0 99.00
2019 01 18 19 00 178  6.5  6.8 99.00 99.00 99.00 999 1016.3   2.4 999.0  -1.5 99.0 99.00
2019 01 18 20 00 192  8.0  8.8 99.00 99.00 99.00 999 1015.9   2.6 999.0  -1.3 99.0 99.00
2019 01 18 21 00 184  8.1  8.6 99.00 99.00 99.00 999 1015.7   2.6 999.0  -0.4 99.0 99.00
2019 01 18 22 00 204  6.7  7.3 99.00 99.00 99.00 999 1016.0   2.8 999.0   0.4 99.0 99.00
2019 01 18 23 00 220  6.2  6.7 99.00 99.00 99.00 999 1016.3   2.9 999.0   0.4 99.0 99.00
2019 01 19 00 00 228  4.9  5.4 99.00 99.00 99.00 999 1016.1   3.1 999.0   0.2 99.0 99.00
2019 01 19 01 00 250  7.3  8.2 99.00 99.00 99.00 999 1016.6   3.0 999.0  -1.6 99.0 99.00
2019 01 19 02 00 281  7.4  8.6 99.00 99.00 99.00 999 1017.0   2.7 999.0  -2.0 99.0 99.00
2019 01 19 03 00 286  7.9  8.6 99.00 99.00 99.00 999 1017.4   1.8 999.0  -2.6 99.0 99.00
2019 01 19 04 00 280  7.3  8.1 99.00 99.00 99.00 999 1018.1   1.7 999.0  -3.0 99.0 99.00
2019 01 19 05 00 311  7.8  8.5 99.00 99.00 99.00 999 1018.8   1.2 999.0  -3.3 99.0 99.00
2019 01 19 06 00 312  6.2  7.2 99.00 99.00 99.00 999 1019.4   0.7 999.0  -4.6 99.0 99.00
2019 01 19 07 00 329  6.0  6.6 99.00 99.00 99.00 999 1020.2   0.7 999.0  -7.0 99.0 99.00
2019 01 19 08 00 319  5.7  6.4 99.00 99.00 99.00 999 1020.7   0.4 999.0  -6.2 99.0 99.00
2019 01 19 09 00 319  8.5  9.4 99.00 99.00 99.00 999 1021.4  -0.3 999.0  -6.5 99.0 99.00
2019 01 19 10 00 332  8.8  9.8 99.00 99.00 99.00 999 1022.5  -1.7 999.0  -7.8 99.0 99.00
2019 01 19 11 00   9  7.3  8.6 99.00 99.00 99.00 999 1023.6  -2.5 999.0  -8.4 99.0 99.00
2019 01 19 12 00   3  7.2  8.9 99.00 99.00 99.00 999 1024.4  -3.0 999.0  -9.6 99.0 99.00
2019 01 19 13 00   8  6.6  7.7 99.00 99.00 99.00 999 1025.2  -3.3 999.0 -10.7 99.0 99.00
2019 01 19 14 00   9  5.6  6.9 99.00 99.00 99.00 999 1026.3  -3.2 999.0  -9.9 99.0 99.00
2019 01 19 15 00   6  5.2  6.0 99.00 99.00 99.00 999 1026.5  -3.4 999.0  -8.3 99.0 99.00
2019 01 19 16 00   6  3.2  3.7 99.00 99.00 99.00 999 1027.2  -3.5 999.0  -9.0 99.0 99.00
2019 01 19 17 00  44  0.7  2.0 99.00 99.00 99.00 999 1026.3  -3.3 999.0  -8.7 99.0 99.00
2019 01 19 18 00  63  3.4  4.4 99.00 99.00 99.00 999 1025.3  -3.2 999.0  -8.6 99.0 99.00
